query_id	subject_id	percent_identity	alignment_length	mismatches	gap_opens	query_start	query_end	subject_start	subject_end	evalue	bitscore	query_coverage	tax_id	species_name	blast_name	kingdom	description
NP_002469.2	ref|XP_036159782.1|	50.000	138	65	3	28	164	27	161	1.39e-29	124	43	51298;159337	N/A;N/A	N/A	N/A	myogenin isoform X2 [Myotis myotis]
NP_002469.2	ref|XP_036159783.1|	50.000	138	65	3	28	164	27	161	1.40e-29	124	43	51298	N/A	N/A	N/A	myogenin isoform X3 [Myotis myotis]
NP_002469.2	ref|XP_046320945.1|	49.650	143	61	4	23	164	4	136	1.42e-29	123	44	9995	N/A	N/A	N/A	myogenin [Marmota monax]
NP_002469.2	ref|XP_049713985.1|	49.650	143	61	4	23	164	4	136	1.42e-29	123	44	99487	N/A	N/A	N/A	myogenin [Elephas maximus indicus]
NP_002469.2	ref|XP_071766107.1|	62.376	101	36	1	88	186	77	177	1.42e-29	124	31	166262	N/A	N/A	N/A	myogenin [Centroberyx gerrardi]
NP_002469.2	ref|XP_072238566.1|	60.577	104	39	1	85	186	74	177	1.43e-29	124	32	355514	N/A	N/A	N/A	myogenin [Leuresthes tenuis]
NP_002469.2	ref|XP_063156135.1|	49.296	142	58	2	23	164	34	161	1.45e-29	124	44	51853	N/A	N/A	N/A	myogenin [Candoia aspera]
NP_002469.2	ref|XP_027557699.1|	54.098	122	46	1	86	207	81	192	1.47e-29	124	38	114329	N/A	N/A	N/A	LOW QUALITY PROTEIN: myogenin [Neopelma chrysocephalum]
NP_002469.2	ref|XP_063300394.1|	49.324	148	58	4	29	164	4	146	1.50e-29	123	43	191477	N/A	N/A	N/A	myogenin [Pelobates fuscus]
NP_002469.2	ref|XP_037534885.1|	61.386	101	37	1	88	186	77	177	1.51e-29	124	31	451745	N/A	N/A	N/A	myogenin [Nematolebias whitei]
NP_002469.2	ref|NP_001304179.3|	49.650	143	61	4	23	164	4	136	1.53e-29	123	44	9796;89248	N/A;N/A	N/A	N/A	myogenin [Equus caballus]
NP_002469.2	ref|XP_030329198.1|	46.429	168	78	5	29	191	4	164	1.53e-29	123	51	2489341	N/A	N/A	N/A	myogenin isoform X2 [Strigops habroptila]
NP_002469.2	ref|XP_026930552.1|	49.650	143	61	4	23	164	29	161	1.53e-29	124	44	32536	N/A	N/A	N/A	myogenin [Acinonyx jubatus]
NP_002469.2	ref|XP_025711084.1|	49.650	143	61	4	23	164	4	136	1.56e-29	123	44	34884	N/A	N/A	N/A	myogenin [Callorhinus ursinus]
NP_002469.2	ref|XP_015272054.1|	50.350	143	55	2	23	164	10	137	1.56e-29	123	44	146911	N/A	N/A	N/A	PREDICTED: myogenin [Gekko japonicus]
NP_002469.2	ref|XP_003999430.2|	49.650	143	61	4	23	164	29	161	1.58e-29	124	44	9685;9690;9691;9696;29064;46844;61384;61388;61452;1608482	N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A	N/A	N/A	myogenin [Felis catus]
NP_002469.2	ref|XP_015338880.2|	49.650	143	61	4	23	164	29	161	1.60e-29	124	44	9994;93162	N/A;N/A	N/A	N/A	myogenin [Marmota marmota marmota]
NP_002469.2	ref|XP_008575854.1|	49.650	143	61	4	23	164	4	136	1.61e-29	123	44	482537	N/A	N/A	N/A	PREDICTED: myogenin [Galeopterus variegatus]
NP_002469.2	ref|XP_003474869.1|	48.951	143	62	4	23	164	4	136	1.61e-29	123	44	10141	N/A	N/A	N/A	myogenin [Cavia porcellus]
NP_002469.2	ref|XP_004862257.2|	48.299	147	65	4	19	164	25	161	1.62e-29	124	46	10181	N/A	N/A	N/A	myogenin [Heterocephalus glaber]
NP_002469.2	ref|XP_065603598.1|	52.482	141	55	5	29	164	4	137	1.63e-29	123	43	9017	N/A	N/A	N/A	myogenin [Cyrtonyx montezumae]
NP_002469.2	ref|XP_029990266.1|	61.386	101	37	1	88	186	77	177	1.64e-29	124	31	375764	N/A	N/A	N/A	myogenin [Sphaeramia orbicularis]
NP_002469.2	ref|XP_007086540.2|	49.650	143	61	4	23	164	4	136	1.64e-29	123	44	9689;9694;61383	N/A;N/A;N/A	N/A	N/A	myogenin [Panthera tigris]
NP_002469.2	ref|XP_012730328.2|	61.386	101	37	1	88	186	77	177	1.64e-29	123	31	8078	N/A	N/A	N/A	myogenin isoform X1 [Fundulus heteroclitus]
NP_002469.2	ref|XP_040392008.1|	52.518	139	58	4	29	164	4	137	1.65e-29	123	43	8869	N/A	N/A	N/A	myogenin [Cygnus olor]
NP_002469.2	ref|XP_054037487.1|	47.024	168	77	5	29	191	4	164	1.65e-29	123	51	75485;119627;1192867	N/A;N/A;N/A	N/A	N/A	myogenin [Rissa tridactyla]
NP_002469.2	ref|XP_007440947.2|	50.000	142	57	2	23	164	34	161	1.66e-29	124	44	176946	N/A	N/A	N/A	myogenin [Python bivittatus]
NP_002469.2	ref|NP_001079326.1|	58.559	111	35	2	54	164	47	146	1.69e-29	123	35	8355	N/A	N/A	N/A	myogenin L homeolog [Xenopus laevis]
NP_002469.2	ref|XP_004375328.1|	49.650	143	61	4	23	164	4	136	1.70e-29	123	44	127582	N/A	N/A	N/A	myogenin [Trichechus manatus latirostris]
NP_002469.2	ref|XP_017380836.1|	49.650	143	61	4	23	164	29	161	1.72e-29	123	44	9515;2715852	N/A;N/A	N/A	N/A	myogenin [Cebus imitator]
NP_002469.2	ref|XP_018777761.1|	51.064	141	56	4	29	164	4	136	1.72e-29	122	43	9135	N/A	N/A	N/A	myogenin [Serinus canaria]
NP_002469.2	ref|XP_006731623.1|	49.650	143	61	4	23	164	4	136	1.73e-29	123	44	9704;9713;9720;29088;34886	N/A;N/A;N/A;N/A;N/A	N/A	N/A	myogenin isoform X1 [Leptonychotes weddellii]
NP_002469.2	ref|XP_035203044.1|	52.518	139	58	4	29	164	4	137	1.77e-29	123	43	8884	N/A	N/A	N/A	myogenin [Oxyura jamaicensis]
NP_002469.2	ref|XP_012730327.2|	61.386	101	37	1	88	186	77	177	1.80e-29	123	31	8078	N/A	N/A	N/A	myogenin isoform X2 [Fundulus heteroclitus]
NP_002469.2	ref|XP_068275270.1|	52.482	141	55	5	29	164	4	137	1.82e-29	123	43	48427	N/A	N/A	N/A	myogenin isoform X1 [Nyctibius grandis]
NP_002469.2	ref|XP_035417468.1|	52.518	139	58	4	29	164	4	137	1.85e-29	123	43	8868	N/A	N/A	N/A	myogenin [Cygnus atratus]
NP_002469.2	ref|XP_038018409.1|	51.064	141	56	4	29	164	28	160	1.88e-29	123	43	1094192	N/A	N/A	N/A	myogenin isoform X1 [Motacilla alba alba]
NP_002469.2	ref|XP_069628054.1|	52.482	141	55	5	29	164	4	137	1.89e-29	122	43	8969;30397	N/A;N/A	N/A	N/A	myogenin isoform X2 [Haliaeetus albicilla]
NP_002469.2	ref|XP_062970320.1|	49.650	143	61	4	23	164	29	161	1.89e-29	123	44	110931	N/A	N/A	N/A	myogenin [Cynocephalus volans]
NP_002469.2	ref|XP_035935490.1|	49.650	143	61	4	23	164	29	161	1.91e-29	123	44	9711;9716	N/A;N/A	N/A	N/A	myogenin [Halichoerus grypus]
NP_002469.2	ref|XP_020858811.1|	59.091	110	42	2	85	192	57	165	1.92e-29	122	34	38626	N/A	N/A	N/A	myogenin [Phascolarctos cinereus]
NP_002469.2	ref|XP_034866183.1|	49.650	143	61	4	23	164	29	161	1.93e-29	123	44	9715	N/A	N/A	N/A	myogenin [Mirounga leonina]
NP_002469.2	ref|XP_004392840.2|	49.650	143	61	4	23	164	29	161	1.93e-29	123	44	9708	N/A	N/A	N/A	PREDICTED: myogenin [Odobenus rosmarus divergens]
NP_002469.2	ref|XP_059925894.1|	63.636	99	33	1	91	186	91	189	1.94e-29	124	30	80720	N/A	N/A	N/A	myogenin [Gadus macrocephalus]
NP_002469.2	ref|XP_020019155.2|	48.951	143	62	4	23	164	29	161	1.95e-29	123	44	51338	N/A	N/A	N/A	myogenin [Castor canadensis]
NP_002469.2	ref|XP_018541357.1|	61.386	101	37	1	88	186	77	177	1.96e-29	123	31	8187	N/A	N/A	N/A	myogenin [Lates calcarifer]
NP_002469.2	ref|XP_039083526.1|	49.650	143	61	4	23	164	29	161	1.97e-29	123	44	95912	N/A	N/A	N/A	myogenin [Hyaena hyaena]
NP_002469.2	ref|XP_003410285.2|	49.650	143	61	4	23	164	29	161	1.99e-29	123	44	9785	N/A	N/A	N/A	myogenin [Loxodonta africana]
NP_002469.2	ref|XP_039941523.1|	51.773	141	55	4	29	164	4	136	2.05e-29	122	43	43150	N/A	N/A	N/A	myogenin [Hirundo rustica]
NP_002469.2	ref|XP_070696736.1|	61.386	101	37	1	88	186	77	177	2.06e-29	123	31	3127111	N/A	N/A	N/A	myogenin [Pempheris klunzingeri]
NP_002469.2	ref|XP_034022831.1|	61.386	101	37	1	88	186	77	177	2.06e-29	123	31	390379	N/A	N/A	N/A	myogenin [Thalassophryne amazonica]
NP_002469.2	ref|XP_062451096.1|	52.518	139	58	3	29	164	4	137	2.08e-29	122	43	8795	N/A	N/A	N/A	myogenin [Rhea pennata]
NP_002469.2	ref|XP_068516045.1|	52.518	139	58	4	29	164	33	166	2.08e-29	123	43	28680	N/A	N/A	N/A	myogenin [Anas acuta]
NP_002469.2	ref|XP_026252973.1|	49.650	143	61	4	23	164	29	161	2.10e-29	123	44	9999	N/A	N/A	N/A	myogenin [Urocitellus parryii]
NP_002469.2	ref|XP_039971613.1|	61.386	101	37	1	88	186	77	177	2.11e-29	123	31	8245	N/A	N/A	N/A	myogenin [Xiphias gladius]
NP_002469.2	ref|XP_065554521.1|	52.482	141	55	5	29	164	4	137	2.14e-29	122	43	678569	N/A	N/A	N/A	myogenin [Lathamus discolor]
NP_002469.2	ref|XP_058487336.1|	61.386	101	37	1	88	186	77	177	2.15e-29	123	31	90069	N/A	N/A	N/A	myogenin [Solea solea]
NP_002469.2	ref|XP_004699876.1|	48.905	137	68	1	28	164	2	136	2.16e-29	122	43	9371	N/A	N/A	N/A	myogenin [Echinops telfairi]
NP_002469.2	ref|XP_060628455.2|	58.095	105	44	0	88	192	87	191	2.22e-29	123	33	38937	N/A	N/A	N/A	myogenin [Anolis sagrei]
NP_002469.2	ref|XP_006159226.1|	49.296	142	63	2	23	164	4	136	2.23e-29	122	44	246437	N/A	N/A	N/A	myogenin [Tupaia chinensis]
NP_002469.2	ref|XP_067166738.1|	51.799	139	59	3	29	164	4	137	2.26e-29	122	43	2696672	N/A	N/A	N/A	myogenin [Apteryx mantelli]
NP_002469.2	ref|NP_001016725.1|	58.559	111	35	2	54	164	47	146	2.31e-29	123	35	8364	N/A	N/A	N/A	myogenin [Xenopus tropicalis]
NP_002469.2	ref|NP_989515.1|	52.482	141	55	5	29	164	4	137	2.33e-29	122	43	9031	N/A	N/A	N/A	myogenin [Gallus gallus]
NP_002469.2	ref|XP_054659458.1|	46.512	172	80	5	29	195	4	168	2.36e-29	122	52	9117	N/A	N/A	N/A	myogenin [Grus americana]
NP_002469.2	ref|XP_059723591.1|	51.064	141	56	4	29	164	4	136	2.39e-29	122	43	30427	N/A	N/A	N/A	myogenin [Haemorhous mexicanus]
NP_002469.2	ref|XP_052671230.1|	52.482	141	55	5	29	164	4	137	2.41e-29	123	43	202280	N/A	N/A	N/A	myogenin isoform X1 [Harpia harpyja]
NP_002469.2	ref|XP_059533381.1|	50.000	138	65	3	28	164	27	161	2.42e-29	123	43	98922	N/A	N/A	N/A	myogenin isoform X2 [Myotis daubentonii]
NP_002469.2	ref|XP_003938349.1|	49.650	143	61	4	23	164	4	136	2.43e-29	122	44	27679	N/A	N/A	N/A	myogenin [Saimiri boliviensis]
NP_002469.2	ref|XP_075396651.1|	48.592	142	64	2	23	164	4	136	2.48e-29	122	44	94439	N/A	N/A	N/A	myogenin [Tenrec ecaudatus]
NP_002469.2	ref|XP_059533380.1|	50.000	138	65	3	28	164	27	161	2.48e-29	123	43	98922	N/A	N/A	N/A	myogenin isoform X1 [Myotis daubentonii]
NP_002469.2	ref|XP_074833979.1|	47.273	165	65	6	29	176	4	163	2.52e-29	122	46	44489	N/A	N/A	N/A	myogenin [Carettochelys insculpta]
NP_002469.2	ref|XP_008524720.1|	49.650	143	61	4	23	164	29	161	2.59e-29	123	44	9798	N/A	N/A	N/A	myogenin [Equus przewalskii]
NP_002469.2	ref|XP_068029337.1|	51.064	141	56	4	29	164	28	160	2.71e-29	124	43	187417	N/A	N/A	N/A	myogenin isoform X1 [Anomalospiza imberbis]
NP_002469.2	ref|XP_066481806.1|	50.345	145	52	4	23	164	10	137	2.75e-29	122	44	71010	N/A	N/A	N/A	LOW QUALITY PROTEIN: myogenin [Tiliqua scincoides]
NP_002469.2	ref|XP_014710739.1|	49.650	143	61	4	23	164	29	161	2.76e-29	123	44	9793	N/A	N/A	N/A	myogenin [Equus asinus]
NP_002469.2	ref|XP_036387248.1|	56.780	118	36	2	47	164	48	150	2.88e-29	123	37	118141	N/A	N/A	N/A	myogenin [Megalops cyprinoides]
NP_002469.2	ref|XP_009280134.2|	53.191	141	54	5	29	164	30	163	2.88e-29	123	43	9233	N/A	N/A	N/A	PREDICTED: LOW QUALITY PROTEIN: myogenin [Aptenodytes forsteri]
NP_002469.2	ref|XP_074792284.1|	38.589	241	119	7	29	266	4	218	2.91e-29	122	74	27790	N/A	N/A	N/A	myogenin [Natator depressus]
NP_002469.2	ref|XP_032074888.1|	49.296	142	58	2	23	164	34	161	2.93e-29	123	44	35005	N/A	N/A	N/A	myogenin [Thamnophis elegans]
NP_002469.2	ref|XP_034270061.1|	49.296	142	58	2	23	164	34	161	2.93e-29	123	44	94852;94885	N/A;N/A	N/A	N/A	myogenin [Pantherophis guttatus]
NP_002469.2	ref|XP_012314856.1|	49.650	143	61	4	23	164	4	136	2.96e-29	122	44	37293	N/A	N/A	N/A	myogenin [Aotus nancymaae]
NP_002469.2	ref|XP_040851838.1|	49.650	143	61	4	23	164	29	161	3.00e-29	123	44	130825	N/A	N/A	N/A	myogenin-like [Ochotona curzoniae]
NP_002469.2	ref|XP_047926903.2|	52.518	139	58	4	29	164	33	166	3.00e-29	123	43	8845	N/A	N/A	N/A	myogenin [Anser cygnoides]
NP_002469.2	ref|XP_070601857.1|	49.296	142	58	2	23	164	34	161	3.02e-29	123	44	121349	N/A	N/A	N/A	myogenin [Erythrolamprus reginae]
NP_002469.2	ref|XP_076012877.1|	62.245	98	35	1	88	183	77	174	3.07e-29	123	30	154954	N/A	N/A	N/A	myogenin [Genypterus blacodes]
NP_002469.2	ref|XP_054032212.1|	51.799	139	59	3	29	164	4	137	3.08e-29	122	43	118200	N/A	N/A	N/A	myogenin [Dryobates pubescens]
NP_002469.2	ref|XP_069628055.1|	52.482	141	55	5	29	164	4	137	3.09e-29	121	43	8969	N/A	N/A	N/A	myogenin isoform X3 [Haliaeetus albicilla]
NP_002469.2	ref|XP_012614103.2|	50.000	138	65	3	28	164	2	136	3.09e-29	122	43	30608	N/A	N/A	N/A	myogenin [Microcebus murinus]
NP_002469.2	ref|XP_068275271.1|	52.482	141	55	5	29	164	4	137	3.10e-29	122	43	48427	N/A	N/A	N/A	myogenin isoform X2 [Nyctibius grandis]
NP_002469.2	ref|XP_066527463.1|	42.553	188	91	4	87	274	81	251	3.14e-29	123	59	27720	N/A	N/A	N/A	myogenin [Hoplias malabaricus]
NP_002469.2	ref|XP_030821651.1|	46.875	160	72	4	29	183	4	155	3.21e-29	122	48	87175	N/A	N/A	N/A	myogenin [Camarhynchus parvulus]
NP_002469.2	ref|XP_060087082.1|	50.350	143	55	2	23	164	35	162	3.23e-29	123	44	13085	N/A	N/A	N/A	myogenin [Heteronotia binoei]
NP_002469.2	ref|XP_036958223.1|	61.386	101	37	1	88	186	77	177	3.34e-29	123	31	8177	N/A	N/A	N/A	myogenin [Acanthopagrus latus]
NP_002469.2	ref|XP_075377578.1|	52.482	141	55	5	29	164	4	137	3.37e-29	122	43	33587	N/A	N/A	N/A	myogenin [Mycteria americana]
NP_002469.2	ref|XP_036159781.1|	50.000	138	65	3	28	164	27	161	3.37e-29	124	43	51298	N/A	N/A	N/A	myogenin isoform X1 [Myotis myotis]
NP_002469.2	ref|XP_074911098.1|	52.482	141	55	5	29	164	4	137	3.38e-29	123	43	30397	N/A	N/A	N/A	myogenin isoform X1 [Buteo buteo]
NP_002469.2	ref|XP_032370196.1|	61.386	101	37	1	88	186	77	177	3.40e-29	122	31	54343	N/A	N/A	N/A	myogenin [Etheostoma spectabile]
NP_002469.2	ref|XP_075030051.1|	52.482	141	55	5	29	164	4	137	3.41e-29	122	43	1323832	N/A	N/A	N/A	myogenin [Calonectris borealis]
NP_002469.2	ref|XP_076611388.1|	61.386	101	37	1	88	186	77	177	3.45e-29	122	31	39042	N/A	N/A	N/A	myogenin [Chaetodon auriga]
NP_002469.2	ref|XP_074164956.1|	42.703	185	77	4	85	266	85	243	3.47e-29	123	57	9301	N/A	N/A	N/A	myogenin [Sminthopsis crassicaudata]
NP_002469.2	ref|XP_070814305.1|	61.386	101	37	1	88	186	77	177	3.49e-29	122	31	109706	N/A	N/A	N/A	myogenin [Chaetodon trifascialis]
NP_002469.2	ref|XP_037627433.1|	61.386	101	37	1	88	186	77	177	3.49e-29	122	31	72105;394691	N/A;N/A	N/A	N/A	myogenin [Sebastes umbrosus]
NP_002469.2	ref|XP_053820068.1|	51.064	141	56	4	29	164	4	136	3.49e-29	122	43	81927	N/A	N/A	N/A	myogenin [Vidua chalybeata]
NP_002469.2	ref|XP_070758480.1|	61.386	101	37	1	88	186	77	177	3.59e-29	122	31	215367	N/A	N/A	N/A	myogenin [Enoplosus armatus]
NP_002469.2	ref|XP_029287295.1|	61.386	101	37	1	88	186	77	177	3.59e-29	122	31	56716	N/A	N/A	N/A	myogenin [Cottoperca gobio]
NP_002469.2	ref|XP_028431384.1|	61.386	101	37	1	88	186	77	177	3.61e-29	123	31	8167	N/A	N/A	N/A	myogenin isoform X2 [Perca flavescens]
NP_002469.2	ref|XP_031179327.1|	61.386	101	37	1	88	186	77	177	3.63e-29	122	31	283035	N/A	N/A	N/A	myogenin [Sander lucioperca]
NP_002469.2	ref|XP_028431383.1|	61.386	101	37	1	88	186	77	177	3.63e-29	122	31	8167	N/A	N/A	N/A	myogenin isoform X1 [Perca flavescens]
NP_002469.2	ref|XP_077046641.1|	51.064	141	56	4	29	164	4	136	3.64e-29	122	43	39638	N/A	N/A	N/A	myogenin [Agelaius phoeniceus]
NP_002469.2	ref|XP_068029338.1|	51.064	141	56	4	29	164	28	160	3.68e-29	122	43	187417	N/A	N/A	N/A	myogenin isoform X2 [Anomalospiza imberbis]
NP_002469.2	ref|XP_026720275.1|	52.482	141	55	5	29	164	4	137	3.71e-29	122	43	194338	N/A	N/A	N/A	myogenin isoform X2 [Athene cunicularia]
NP_002469.2	ref|XP_038206071.1|	48.951	143	62	4	23	164	4	136	3.74e-29	122	44	1047088	N/A	N/A	N/A	myogenin [Arvicola amphibius]
NP_002469.2	ref|XP_069013114.1|	61.386	101	37	1	88	186	77	177	3.75e-29	122	31	100188;100190	N/A;N/A	N/A	N/A	myogenin [Embiotoca jacksoni]
NP_002469.2	ref|XP_073324701.1|	61.386	101	37	1	88	186	77	177	3.75e-29	122	31	143350	N/A	N/A	N/A	myogenin [Pagrus major]
NP_002469.2	ref|XP_039175163.1|	49.296	142	58	2	23	164	34	161	3.77e-29	122	44	88082	N/A	N/A	N/A	myogenin [Crotalus tigris]
NP_002469.2	ref|XP_051854575.1|	42.703	185	77	4	85	266	85	243	3.86e-29	122	57	38775	N/A	N/A	N/A	myogenin [Antechinus flavipes]
NP_002469.2	ref|XP_030329197.1|	52.482	141	55	5	29	164	4	137	3.87e-29	122	43	2489341	N/A	N/A	N/A	myogenin isoform X1 [Strigops habroptila]
NP_002469.2	ref|XP_066421462.1|	51.064	141	56	4	29	164	4	136	3.88e-29	122	43	84833	N/A	N/A	N/A	myogenin [Molothrus aeneus]
NP_002469.2	ref|XP_015673488.1|	49.296	142	58	2	23	164	34	161	3.89e-29	122	44	103944	N/A	N/A	N/A	myogenin [Protobothrops mucrosquamatus]
NP_002469.2	ref|XP_026536647.1|	49.296	142	58	2	23	164	34	161	3.89e-29	122	44	8663	N/A	N/A	N/A	myogenin isoform X1 [Notechis scutatus]
NP_002469.2	ref|XP_074911101.1|	52.482	141	55	5	29	164	4	137	3.94e-29	120	43	30397	N/A	N/A	N/A	myogenin isoform X4 [Buteo buteo]
NP_002469.2	ref|XP_026720274.1|	52.482	141	55	5	29	164	4	137	3.95e-29	122	43	194338	N/A	N/A	N/A	myogenin isoform X1 [Athene cunicularia]
NP_002469.2	ref|XP_048353517.1|	50.000	142	57	2	23	164	35	162	4.02e-29	122	44	933632	N/A	N/A	N/A	myogenin [Sphaerodactylus townsendi]
NP_002469.2	ref|XP_057911910.1|	61.386	101	37	1	88	186	68	168	4.09e-29	122	31	161450	N/A	N/A	N/A	myogenin isoform X2 [Doryrhamphus excisus]
NP_002469.2	ref|XP_057701712.1|	61.321	106	31	2	65	164	12	113	4.09e-29	121	31	161448	N/A	N/A	N/A	myogenin isoform X3 [Corythoichthys intestinalis]
NP_002469.2	ref|XP_039653165.1|	61.386	101	37	1	88	186	77	177	4.11e-29	122	31	8168	N/A	N/A	N/A	myogenin [Perca fluviatilis]
NP_002469.2	ref|XP_030077054.1|	48.026	152	61	2	23	164	4	147	4.14e-29	122	44	1415580	N/A	N/A	N/A	myogenin [Microcaecilia unicolor]
NP_002469.2	ref|XP_028853877.1|	56.897	116	49	1	87	202	72	186	4.29e-29	122	36	299321	N/A	N/A	N/A	myogenin isoform X1 [Denticeps clupeoides]
NP_002469.2	ref|XP_032657509.1|	43.478	184	83	3	83	266	56	218	4.30e-29	122	58	106734	N/A	N/A	N/A	myogenin [Chelonoidis abingdonii]
NP_002469.2	ref|XP_006887944.1|	48.951	143	62	4	23	164	4	136	4.33e-29	122	44	28737	N/A	N/A	N/A	PREDICTED: myogenin [Elephantulus edwardii]
NP_002469.2	ref|XP_034388868.1|	61.386	101	37	1	88	186	77	177	4.33e-29	122	31	8103	N/A	N/A	N/A	myogenin [Cyclopterus lumpus]
NP_002469.2	ref|XP_058032110.1|	49.296	142	58	2	23	164	34	161	4.36e-29	122	44	499056	N/A	N/A	N/A	myogenin isoform X2 [Ahaetulla prasina]
NP_002469.2	ref|XP_040975802.1|	52.482	141	55	5	29	164	4	137	4.37e-29	123	43	223781	N/A	N/A	N/A	myogenin isoform X1 [Aquila chrysaetos chrysaetos]
NP_002469.2	ref|XP_009665609.1|	45.783	166	82	3	29	191	4	164	4.39e-29	122	51	8801	N/A	N/A	N/A	myogenin [Struthio camelus]
NP_002469.2	ref|XP_035518169.1|	61.386	101	37	1	88	186	77	177	4.39e-29	122	31	34816	N/A	N/A	N/A	myogenin [Morone saxatilis]
NP_002469.2	ref|XP_010737113.1|	61.386	101	37	1	88	186	77	177	4.39e-29	122	31	215358	N/A	N/A	N/A	myogenin [Larimichthys crocea]
NP_002469.2	ref|XP_012872858.1|	48.951	143	62	4	23	164	4	136	4.42e-29	122	44	10020	N/A	N/A	N/A	PREDICTED: myogenin [Dipodomys ordii]
NP_002469.2	ref|XP_042538195.1|	48.951	143	62	4	23	164	4	136	4.47e-29	122	44	105255	N/A	N/A	N/A	myogenin [Dipodomys spectabilis]
NP_002469.2	ref|XP_066060091.1|	39.506	243	114	8	29	266	4	218	4.48e-29	122	74	190680	N/A	N/A	N/A	myogenin [Chamaea fasciata]
NP_002469.2	ref|XP_041278604.1|	51.773	141	55	5	29	164	4	136	4.50e-29	122	43	356909	N/A	N/A	N/A	myogenin [Onychostruthus taczanowskii]
NP_002469.2	ref|XP_026553111.1|	49.296	142	58	2	23	164	34	161	4.50e-29	122	44	8673	N/A	N/A	N/A	myogenin isoform X1 [Pseudonaja textilis]
NP_002469.2	ref|XP_072700792.1|	52.482	141	55	5	29	164	4	137	4.53e-29	122	43	52775	N/A	N/A	N/A	myogenin [Ciconia boyciana]
NP_002469.2	ref|XP_036254351.1|	51.064	141	56	4	29	164	28	160	4.54e-29	122	43	84834	N/A	N/A	N/A	myogenin [Molothrus ater]
NP_002469.2	ref|XP_058032111.1|	49.296	142	58	2	23	164	34	161	4.65e-29	121	44	499056	N/A	N/A	N/A	myogenin isoform X3 [Ahaetulla prasina]
NP_002469.2	ref|XP_072212328.1|	51.773	141	56	5	29	164	4	137	4.67e-29	122	43	46218	N/A	N/A	N/A	myogenin [Excalfactoria chinensis]
NP_002469.2	ref|XP_023153155.2|	61.386	101	37	1	88	186	77	177	4.73e-29	122	31	80972	N/A	N/A	N/A	myogenin [Amphiprion ocellaris]
NP_002469.2	ref|XP_004069199.1|	62.245	98	35	1	91	186	78	175	4.80e-29	122	30	8090	N/A	N/A	N/A	myogenin [Oryzias latipes]
NP_002469.2	ref|XP_031239008.1|	48.252	143	63	4	23	164	29	161	4.81e-29	122	44	35658	N/A	N/A	N/A	myogenin [Mastomys coucha]
NP_002469.2	ref|XP_074781494.1|	52.482	141	55	5	29	164	4	137	4.88e-29	122	43	126797	N/A	N/A	N/A	myogenin [Athene noctua]
NP_002469.2	ref|XP_038018411.1|	51.064	141	56	4	29	164	28	160	4.88e-29	122	43	1094192	N/A	N/A	N/A	myogenin isoform X2 [Motacilla alba alba]
NP_002469.2	ref|XP_009461571.1|	52.482	141	55	5	29	164	4	137	4.93e-29	122	43	128390	N/A	N/A	N/A	PREDICTED: myogenin [Nipponia nippon]
NP_002469.2	ref|XP_071306146.1|	51.064	141	56	4	29	164	28	160	4.99e-29	122	43	9191	N/A	N/A	N/A	myogenin [Agelaius tricolor]
NP_002469.2	ref|XP_048287066.1|	48.951	143	62	4	23	164	4	136	5.02e-29	121	44	447135	N/A	N/A	N/A	myogenin [Myodes glareolus]
NP_002469.2	ref|XP_059344037.1|	50.725	138	61	3	29	164	4	136	5.09e-29	122	43	2857394	N/A	N/A	N/A	myogenin isoform X2 [Ammospiza nelsoni]
NP_002469.2	ref|XP_056700819.1|	52.113	142	54	3	23	164	35	162	5.12e-29	122	44	460621	N/A	N/A	N/A	myogenin [Euleptes europaea]
NP_002469.2	ref|XP_005348431.1|	48.951	143	62	4	23	164	4	136	5.13e-29	121	44	10058;79684;100897;111838;269649	N/A;N/A;N/A;N/A;N/A	N/A	N/A	myogenin [Microtus ochrogaster]
NP_002469.2	ref|XP_058675537.1|	50.725	138	61	3	29	164	4	136	5.21e-29	121	43	2857394;2857398	N/A;N/A	N/A	N/A	myogenin isoform X1 [Ammospiza caudacuta]
NP_002469.2	ref|XP_045839078.1|	48.951	143	62	4	23	164	25	157	5.22e-29	122	44	9662	N/A	N/A	N/A	myogenin [Meles meles]
NP_002469.2	ref|XP_049688411.1|	52.482	141	55	5	29	164	4	137	5.25e-29	121	43	8957	N/A	N/A	N/A	myogenin isoform X1 [Astur gentilis]
NP_002469.2	ref|XP_009879612.1|	39.095	243	115	8	29	266	4	218	5.36e-29	121	74	50402	N/A	N/A	N/A	PREDICTED: myogenin [Charadrius vociferus]
NP_002469.2	ref|XP_057911909.1|	61.386	101	37	1	88	186	75	175	5.39e-29	122	31	161450	N/A	N/A	N/A	myogenin isoform X1 [Doryrhamphus excisus]
NP_002469.2	ref|XP_059687288.1|	52.482	141	55	5	29	164	4	137	5.42e-29	121	43	37040	N/A	N/A	N/A	myogenin [Gavia stellata]
NP_002469.2	ref|XP_025919572.1|	51.799	139	59	3	29	164	4	137	5.42e-29	121	43	308060	N/A	N/A	N/A	myogenin isoform X2 [Apteryx rowi]
NP_002469.2	ref|XP_063034006.1|	50.725	138	61	3	29	164	4	136	5.49e-29	121	43	1914991	N/A	N/A	N/A	myogenin [Melospiza melodia melodia]
